,Rainfall,Temperature,Humidity,WindSpeed,rain_lag7,rain_lag14,rain_lag30,rain_rolling7,rain_rolling30,cum_monthly,is_monsoon,month,year,label
1996-06-23,4.45,23.71,86.41,4.17,29.32,34.16,3.05,20.382857142857144,16.638666666666666,477.22,1,6,1996,2
1996-06-24,2.39,23.76,86.91,4.33,16.42,17.44,7.73,18.37857142857143,16.460666666666665,479.61,1,6,1996,2
1996-06-25,0.9,23.49,86.25,3.79,34.96,12.6,7.79,13.512857142857143,16.231,480.51,1,6,1996,2
1996-06-26,0.19,23.5,85.17,3.62,47.79,8.71,3.94,6.7128571428571435,16.106,480.7,1,6,1996,2
1996-06-27,0.0,23.5,85.31,3.32,24.58,13.6,1.0,3.2014285714285724,16.072666666666667,480.7,1,6,1996,2
1996-06-28,0.0,23.73,84.08,3.49,10.26,59.67,0.0,1.7357142857142869,16.072666666666667,480.7,1,6,1996,2
1996-06-29,0.0,23.46,85.36,4.29,4.22,45.72,0.14,1.132857142857144,16.068,480.7,1,6,1996,2
1996-06-30,0.0,23.79,83.55,4.27,4.45,29.32,1.34,0.49714285714285816,16.023333333333333,480.7,1,6,1996,2
1996-07-01,0.02,23.07,86.28,3.69,2.39,16.42,1.4,0.1585714285714296,15.977333333333332,0.02,1,7,1996,2
1996-07-02,0.02,23.55,83.22,3.4,0.9,34.96,13.14,0.032857142857143876,15.54,0.04,1,7,1996,2
1996-07-03,0.02,23.2,84.19,3.06,0.19,47.79,2.66,0.008571428571429587,15.452,0.06,1,7,1996,2
1996-07-04,0.44,23.78,85.98,3.06,0.0,24.58,1.27,0.07142857142857244,15.424333333333333,0.5,1,7,1996,2
1996-07-05,3.63,23.84,87.07,3.33,0.0,10.26,21.97,0.590000000000001,14.812999999999999,4.13,1,7,1996,2
1996-07-06,0.84,23.57,87.07,3.48,0.0,4.22,16.15,0.710000000000001,14.302666666666665,4.97,1,7,1996,2
1996-07-07,0.64,23.54,85.84,3.06,0.0,4.45,43.58,0.8014285714285724,12.871333333333332,5.609999999999999,1,7,1996,2
1996-07-08,24.41,23.19,88.01,2.61,0.02,2.39,13.15,4.2857142857142865,13.246666666666666,30.02,1,7,1996,2
1996-07-09,6.67,23.58,89.95,2.52,0.02,0.9,34.16,5.235714285714287,12.330333333333334,36.69,1,7,1996,2
1996-07-10,12.1,23.25,90.54,2.6,0.02,0.19,17.44,6.961428571428572,12.152333333333333,48.79,1,7,1996,2
1996-07-11,8.06,22.88,89.32,3.93,0.44,0.0,12.6,8.05,12.001,56.85,1,7,1996,2
1996-07-12,17.33,22.47,89.56,4.43,3.63,0.0,8.71,10.007142857142858,12.288333333333332,74.18,1,7,1996,2
1996-07-13,9.84,22.99,87.13,5.04,0.84,0.0,13.6,11.292857142857143,12.163,84.02,1,7,1996,2
1996-07-14,12.81,23.02,88.52,4.86,0.64,0.0,59.67,13.031428571428572,10.601,96.83,1,7,1996,2
1996-07-15,19.66,23.2,88.7,6.22,24.41,0.02,45.72,12.352857142857143,9.732333333333335,116.49000000000001,1,7,1996,2
1996-07-16,15.85,23.32,88.61,6.27,6.67,0.02,29.32,13.664285714285715,9.283333333333333,132.34,1,7,1996,2
1996-07-17,19.37,23.49,88.64,6.21,12.1,0.02,16.42,14.702857142857145,9.381666666666666,151.71,1,7,1996,2
1996-07-18,20.79,22.55,91.27,5.68,8.06,0.44,34.96,16.521428571428572,8.909333333333334,172.5,1,7,1996,2
1996-07-19,18.98,23.59,88.89,5.82,17.33,3.63,47.79,16.75714285714286,7.949,191.48,1,7,1996,2
1996-07-20,21.27,23.34,89.87,6.04,9.84,0.84,24.58,18.390000000000004,7.838666666666667,212.75,1,7,1996,2
1996-07-21,13.46,22.93,90.35,5.55,12.81,0.64,10.26,18.482857142857142,7.945333333333333,226.21,1,7,1996,2
1996-07-22,12.72,23.35,89.83,5.67,19.66,24.41,4.22,17.491428571428575,8.228666666666665,238.93,1,7,1996,2
1996-07-23,16.94,23.42,88.14,6.53,15.85,6.67,4.45,17.64714285714286,8.645000000000001,255.87,1,7,1996,2
1996-07-24,10.04,23.66,86.75,6.58,19.37,12.1,2.39,16.314285714285717,8.9,265.91,1,7,1996,2
1996-07-25,10.75,23.52,88.08,6.18,20.79,8.06,0.9,14.880000000000004,9.228333333333332,276.66,1,7,1996,2
1996-07-26,4.56,23.53,87.23,6.32,18.98,17.33,0.19,12.820000000000002,9.373999999999999,281.22,1,7,1996,2
1996-07-27,7.52,23.6,86.96,6.02,21.27,9.84,0.0,10.855714285714287,9.624666666666666,288.74,1,7,1996,2
1996-07-28,8.49,23.63,86.52,5.63,13.46,12.81,0.0,10.145714285714288,9.907666666666666,297.23,1,7,1996,2
1996-07-29,5.56,23.47,85.91,5.54,12.72,19.66,0.0,9.122857142857145,10.092999999999998,302.79,1,7,1996,2
1996-07-30,7.79,22.93,86.25,5.82,16.94,15.85,0.0,7.815714285714287,10.352666666666666,310.58,1,7,1996,2
1996-07-31,7.93,22.64,86.08,5.96,10.04,19.37,0.02,7.514285714285715,10.616333333333333,318.51,1,7,1996,2
1996-08-01,3.85,22.56,88.05,5.88,10.75,20.79,0.02,6.52857142857143,10.744,3.85,1,8,1996,1
1996-08-02,6.25,22.4,88.53,5.66,4.56,18.98,0.02,6.7700000000000005,10.951666666666664,10.1,1,8,1996,1
1996-08-03,4.73,23.33,86.29,5.73,7.52,21.27,0.44,6.371428571428573,11.094666666666665,14.83,1,8,1996,1
1996-08-04,4.51,23.45,86.29,4.87,8.49,13.46,3.63,5.802857142857143,11.123999999999999,19.34,1,8,1996,1
1996-08-05,3.92,22.94,85.94,5.24,5.56,12.72,0.84,5.568571428571429,11.226666666666667,23.259999999999998,1,8,1996,1
1996-08-06,7.1,23.0,87.19,4.61,7.79,16.94,0.64,5.470000000000001,11.442000000000002,30.36,1,8,1996,1
1996-08-07,10.42,22.8,88.78,4.75,7.93,10.04,24.41,5.825714285714286,10.975666666666665,40.78,1,8,1996,1
1996-08-08,6.54,23.33,86.95,4.96,3.85,10.75,6.67,6.210000000000001,10.971333333333332,47.32,1,8,1996,1
1996-08-09,2.18,23.17,85.28,5.46,6.25,4.56,12.1,5.628571428571431,10.640666666666668,49.5,1,8,1996,1
1996-08-10,2.84,22.48,88.6,4.58,4.73,7.52,8.06,5.358571428571429,10.466666666666667,52.339999999999996,1,8,1996,1
1996-08-11,4.89,23.55,85.24,4.22,4.51,8.49,17.33,5.412857142857144,10.051999999999998,57.23,1,8,1996,1
1996-08-12,6.64,23.34,86.44,4.31,3.92,5.56,9.84,5.8014285714285725,9.945333333333334,63.87,1,8,1996,1
1996-08-13,21.31,22.65,89.05,4.31,7.1,7.79,12.81,7.831428571428573,10.228666666666667,85.17999999999999,1,8,1996,1
1996-08-14,13.74,22.97,88.24,4.08,10.42,7.93,19.66,8.305714285714286,10.031333333333334,98.92,1,8,1996,1
1996-08-15,3.38,22.78,88.67,3.72,6.54,3.85,15.85,7.854285714285715,9.615666666666668,102.3,1,8,1996,1
1996-08-16,2.47,22.86,88.4,3.53,2.18,6.25,19.37,7.895714285714286,9.052333333333333,104.77,1,8,1996,1
1996-08-17,2.4,23.25,87.58,3.04,2.84,4.73,20.79,7.832857142857144,8.439333333333334,107.17,1,8,1996,1
1996-08-18,20.82,22.9,89.24,2.72,4.89,4.51,18.98,10.108571428571429,8.500666666666666,127.99,1,8,1996,1
1996-08-19,6.76,22.88,88.4,2.64,6.64,3.92,21.27,10.125714285714286,8.017000000000001,134.75,1,8,1996,1
1996-08-20,2.83,22.96,87.59,2.79,21.31,7.1,13.46,7.485714285714287,7.6626666666666665,137.57999999999998,1,8,1996,1
1996-08-21,0.33,22.97,87.49,3.02,13.74,10.42,12.72,5.570000000000001,7.249666666666667,137.91,1,8,1996,1
1996-08-22,3.57,22.76,88.95,2.33,3.38,6.54,16.94,5.597142857142858,6.804,141.48,1,8,1996,1
1996-08-23,4.38,23.22,88.78,2.32,2.47,2.18,10.04,5.87,6.615333333333333,145.85999999999999,1,8,1996,1
1996-08-24,42.58,23.16,88.56,2.79,2.4,2.84,10.75,11.610000000000001,7.676333333333332,188.44,1,8,1996,1
1996-08-25,22.81,21.49,91.73,3.92,20.82,4.89,4.56,11.894285714285715,8.284666666666666,211.25,1,8,1996,1
1996-08-26,21.05,22.35,90.99,3.92,6.76,6.64,7.52,13.935714285714285,8.735666666666667,232.29999999999998,1,8,1996,1
1996-08-27,15.63,22.13,90.28,4.43,2.83,21.31,8.49,15.764285714285714,8.973666666666666,247.92999999999998,1,8,1996,1
1996-08-28,5.72,22.78,88.8,4.78,0.33,13.74,5.56,16.534285714285712,8.979000000000001,253.64999999999998,1,8,1996,1
1996-08-29,9.51,22.39,88.72,4.49,3.57,3.38,7.79,17.382857142857144,9.036333333333335,263.15999999999997,1,8,1996,1
1996-08-30,2.94,22.52,87.92,3.67,4.38,2.47,7.93,17.177142857142858,8.870000000000001,266.09999999999997,1,8,1996,1
1996-08-31,0.72,22.72,89.14,2.61,42.58,2.4,3.85,11.197142857142856,8.765666666666666,266.82,1,8,1996,1
1996-09-01,0.14,23.37,88.31,2.67,22.81,20.82,6.25,7.95857142857143,8.562000000000001,0.14,1,9,1996,1
1996-09-02,19.49,22.76,91.17,2.33,21.05,6.76,4.73,7.735714285714287,9.054,19.63,1,9,1996,1
1996-09-03,4.34,22.97,88.02,2.65,15.63,2.83,4.51,6.122857142857143,9.048333333333334,23.97,1,9,1996,1
1996-09-04,8.48,22.66,90.05,2.28,5.72,0.33,3.92,6.517142857142858,9.200333333333333,32.45,1,9,1996,1
1996-09-05,59.21,22.35,93.26,2.68,9.51,3.57,7.1,13.617142857142857,10.937333333333331,91.66,1,9,1996,1
1996-09-06,8.69,22.86,92.0,3.18,2.94,4.38,10.42,14.43857142857143,10.879666666666667,100.35,1,9,1996,1
1996-09-07,1.5,22.6,88.68,3.42,0.72,42.58,6.54,14.55,10.711666666666666,101.85,1,9,1996,1
1996-09-08,0.25,21.79,89.42,2.76,0.14,22.81,2.18,14.565714285714288,10.647333333333332,102.1,1,9,1996,1
1996-09-09,0.63,22.71,87.61,2.8,19.49,21.05,2.84,11.87142857142857,10.573666666666666,102.72999999999999,1,9,1996,1
1996-09-10,1.71,23.25,88.41,2.52,4.34,15.63,4.89,11.495714285714287,10.467666666666666,104.44,1,9,1996,1
1996-09-11,0.52,23.81,89.43,3.09,8.48,5.72,6.64,10.358571428571429,10.263666666666666,104.96,1,9,1996,1
1996-09-12,3.45,23.41,90.62,2.71,59.21,9.51,21.31,2.3928571428571437,9.668333333333331,108.41,1,9,1996,1
1996-09-13,6.81,23.25,89.32,3.29,8.69,2.94,13.74,2.124285714285715,9.437333333333331,115.22,1,9,1996,1
1996-09-14,4.46,22.61,90.27,3.76,1.5,0.72,3.38,2.547142857142858,9.473333333333333,119.67999999999999,1,9,1996,1
1996-09-15,3.09,22.68,89.99,3.95,0.25,0.14,2.47,2.9528571428571437,9.494,122.77,1,9,1996,1
1996-09-16,1.95,22.82,89.27,3.81,0.63,19.49,2.4,3.1414285714285723,9.478999999999997,124.72,1,9,1996,1
1996-09-17,3.36,23.04,88.6,3.84,1.71,4.34,20.82,3.377142857142858,8.896999999999998,128.07999999999998,1,9,1996,1
1996-09-18,1.48,23.1,87.56,3.53,0.52,8.48,6.76,3.514285714285715,8.721,129.56,1,9,1996,1
1996-09-19,3.5,23.46,87.78,2.91,3.45,59.21,2.83,3.5214285714285722,8.743333333333334,133.06,1,9,1996,1
1996-09-20,4.18,23.66,87.16,2.56,6.81,8.69,0.33,3.1457142857142864,8.871666666666668,137.24,1,9,1996,1
1996-09-21,6.54,23.25,86.25,2.21,4.46,1.5,3.57,3.442857142857144,8.970666666666666,143.78,1,9,1996,1
1996-09-22,2.11,23.23,85.33,2.27,3.09,0.25,4.38,3.302857142857144,8.895,145.89,1,9,1996,1
1996-09-23,0.56,23.93,84.1,1.78,1.95,0.63,42.58,3.1042857142857154,7.494333333333333,146.45,1,9,1996,1
1996-09-24,3.79,22.81,89.95,2.57,3.36,1.71,22.81,3.1657142857142864,6.860333333333333,150.24,1,9,1996,1
1996-09-25,40.93,23.23,87.56,2.43,1.48,0.52,21.05,8.801428571428572,7.523,191.17,1,9,1996,1
1996-09-26,11.25,22.19,91.95,2.7,3.5,3.45,15.63,9.908571428571431,7.377,202.42,1,9,1996,1
1996-09-27,8.89,23.37,90.39,2.42,4.18,6.81,5.72,10.581428571428571,7.482666666666668,211.31,1,9,1996,1
1996-09-28,20.07,22.41,91.49,2.35,6.54,4.46,9.51,12.514285714285716,7.834666666666667,231.38,1,9,1996,1
1996-09-29,12.96,22.47,90.79,2.2,2.11,3.09,2.94,14.064285714285717,8.168666666666667,244.34,1,9,1996,1
1996-09-30,4.34,22.54,90.92,2.84,0.56,1.95,0.72,14.604285714285714,8.289333333333333,248.68,1,9,1996,1
1996-10-01,11.73,23.33,88.17,2.58,3.79,3.36,0.14,15.73857142857143,8.675666666666666,11.73,0,10,1996,1
1996-10-02,41.57,22.13,94.07,4.53,40.93,1.48,19.49,15.83,9.411666666666667,53.3,0,10,1996,1
1996-10-03,29.04,22.42,90.43,5.35,11.25,3.5,4.34,18.371428571428574,10.235000000000001,82.34,0,10,1996,1
1996-10-04,13.77,21.65,90.55,4.08,8.89,4.18,8.48,19.06857142857143,10.411333333333333,96.11,0,10,1996,1
1996-10-05,1.76,21.64,88.37,2.4,20.07,6.54,59.21,16.452857142857145,8.496333333333332,97.87,0,10,1996,1
1996-10-06,0.32,22.27,85.9,1.63,12.96,2.11,8.69,14.647142857142857,8.217333333333332,98.19,0,10,1996,1
1996-10-07,0.0,22.76,85.55,1.04,4.34,0.56,1.5,14.027142857142858,8.167333333333334,98.19,0,10,1996,1
1996-10-08,0.0,23.7,84.7,0.85,11.73,3.79,0.25,12.351428571428572,8.158999999999999,98.19,0,10,1996,1
1996-10-09,1.85,23.24,87.99,1.93,41.57,40.93,0.63,6.677142857142859,8.199666666666667,100.04,0,10,1996,1
1996-10-10,4.58,23.18,88.13,3.04,29.04,11.25,1.71,3.182857142857144,8.295333333333334,104.62,0,10,1996,1
1996-10-11,0.5,23.6,87.42,2.91,13.77,8.89,0.52,1.287142857142858,8.294666666666666,105.12,0,10,1996,1
1996-10-12,0.89,23.56,88.16,3.09,1.76,20.07,3.45,1.162857142857144,8.209333333333333,106.01,0,10,1996,1
1996-10-13,0.04,22.81,91.21,2.56,0.32,12.96,6.81,1.1228571428571439,7.983666666666666,106.05,0,10,1996,1
1996-10-14,0.8,23.11,88.04,2.99,0.0,4.34,4.46,1.2371428571428582,7.861666666666667,106.85000000000001,0,10,1996,1
1996-10-15,0.13,23.35,86.57,2.81,0.0,11.73,3.09,1.2557142857142867,7.763000000000001,106.98,0,10,1996,1
1996-10-16,6.63,23.16,88.06,2.21,1.85,41.57,1.95,1.9385714285714297,7.919,113.61,0,10,1996,1
1996-10-17,0.8,22.57,83.31,2.46,4.58,29.04,3.36,1.3985714285714297,7.833666666666667,114.41,0,10,1996,1
1996-10-18,2.3,21.37,89.23,2.97,0.5,13.77,1.48,1.6557142857142868,7.861000000000001,116.71000000000001,0,10,1996,1
1996-10-19,19.78,22.27,94.69,3.71,0.89,1.76,3.5,4.354285714285715,8.403666666666668,136.49,0,10,1996,1
1996-10-20,44.92,23.29,91.44,3.39,0.04,0.32,4.18,10.765714285714287,9.761666666666667,181.41,0,10,1996,1
1996-10-21,16.44,23.61,83.19,1.06,0.8,0.0,6.54,13.000000000000002,10.091666666666667,197.85,0,10,1996,1
1996-10-22,1.92,23.34,88.51,1.72,0.13,0.0,2.11,13.255714285714287,10.085333333333333,199.77,0,10,1996,1
1996-10-23,1.83,22.84,88.22,2.28,6.63,1.85,0.56,12.570000000000002,10.127666666666668,201.6,0,10,1996,1
1996-10-24,1.73,22.4,88.87,2.62,0.8,4.58,3.79,12.702857142857145,10.059,203.33,0,10,1996,1
1996-10-25,22.72,21.6,89.25,2.19,2.3,0.5,40.93,15.620000000000003,9.452,226.05,0,10,1996,1
1996-10-26,5.5,20.34,87.8,2.12,19.78,0.89,11.25,13.580000000000002,9.260333333333334,231.55,0,10,1996,1
1996-10-27,0.0,21.0,89.39,2.48,44.92,0.04,8.89,7.162857142857145,8.964,231.55,0,10,1996,1
1996-10-28,0.0,20.8,86.19,2.27,16.44,0.8,20.07,4.814285714285717,8.295,231.55,0,10,1996,1
1996-10-29,0.03,21.45,87.5,2.05,1.92,0.13,12.96,4.544285714285716,7.864,231.58,0,10,1996,1
1996-10-30,0.15,21.81,88.85,1.75,1.83,6.63,4.34,4.304285714285716,7.724333333333334,231.73000000000002,0,10,1996,1
1996-10-31,0.01,21.62,79.18,1.4,1.73,0.8,11.73,4.0585714285714305,7.333666666666667,231.74,0,10,1996,1
1996-11-01,0.0,21.65,80.0,1.69,22.72,2.3,41.57,0.8128571428571449,5.9479999999999995,0.0,0,11,1996,0
1996-11-02,0.01,22.63,84.91,1.6,5.5,19.78,29.04,0.0285714285714306,4.980333333333333,0.01,0,11,1996,0
1996-11-03,0.0,20.34,72.04,1.88,0.0,44.92,13.77,0.0285714285714306,4.521333333333333,0.01,0,11,1996,0
1996-11-04,0.0,19.42,70.29,1.62,0.0,16.44,1.76,0.0285714285714306,4.462666666666666,0.01,0,11,1996,0
1996-11-05,0.0,19.73,67.91,1.36,0.03,1.92,0.32,0.024285714285716315,4.452,0.01,0,11,1996,0
1996-11-06,0.0,20.75,71.95,0.74,0.15,1.83,0.0,0.002857142857144887,4.452,0.01,0,11,1996,0
1996-11-07,0.0,21.87,77.75,1.13,0.01,1.73,0.0,0.0014285714285734586,4.452,0.01,0,11,1996,0
1996-11-08,0.04,22.74,80.19,0.95,0.0,22.72,1.85,0.007142857142859173,4.391666666666667,0.05,0,11,1996,0
1996-11-09,0.58,23.09,83.1,1.41,0.01,5.5,4.58,0.0885714285714306,4.258333333333334,0.63,0,11,1996,0
1996-11-10,0.06,23.74,82.13,0.87,0.0,0.0,0.5,0.09714285714285917,4.243666666666667,0.69,0,11,1996,0
1996-11-11,0.0,23.52,82.88,1.03,0.0,0.0,0.89,0.09714285714285917,4.214,0.69,0,11,1996,0
1996-11-12,1.0,24.01,80.55,0.71,0.0,0.03,0.04,0.24000000000000202,4.2459999999999996,1.69,0,11,1996,0
1996-11-13,0.14,23.47,80.76,1.41,0.0,0.15,0.8,0.260000000000002,4.224,1.83,0,11,1996,0
1996-11-14,0.0,23.43,79.1,2.98,0.0,0.01,0.13,0.260000000000002,4.219666666666667,1.83,0,11,1996,0
1996-11-15,0.33,22.4,78.36,3.3,0.04,0.0,6.63,0.30142857142857343,4.009666666666666,2.16,0,11,1996,0
1996-11-16,0.21,21.47,77.85,2.77,0.58,0.01,0.8,0.24857142857143058,3.99,2.37,0,11,1996,0
1996-11-17,0.0,21.75,78.44,2.56,0.06,0.0,2.3,0.24000000000000202,3.9133333333333336,2.37,0,11,1996,0
1996-11-18,0.0,22.05,77.8,2.99,0.0,0.0,19.78,0.24000000000000202,3.254,2.37,0,11,1996,0
1996-11-19,0.0,22.36,77.98,2.49,1.0,0.0,44.92,0.09714285714285918,1.7566666666666668,2.37,0,11,1996,0
1996-11-20,0.03,22.23,75.36,3.01,0.14,0.0,16.44,0.08142857142857347,1.209666666666667,2.4,0,11,1996,0
1996-11-21,0.01,21.76,76.17,2.78,0.0,0.0,1.92,0.08285714285714488,1.1460000000000001,2.41,0,11,1996,0
1996-11-22,0.1,23.05,82.21,3.26,0.33,0.04,1.83,0.05000000000000203,1.0883333333333334,2.51,0,11,1996,0
1996-11-23,1.64,22.6,84.64,3.61,0.21,0.58,1.73,0.2542857142857163,1.0853333333333335,4.15,0,11,1996,0
1996-11-24,0.75,22.89,81.54,3.15,0.0,0.06,22.72,0.36142857142857343,0.353,4.9,0,11,1996,0
1996-11-25,0.14,22.66,80.19,2.4,0.0,0.0,5.5,0.38142857142857345,0.1743333333333333,5.04,0,11,1996,0
1996-11-26,0.0,21.63,73.65,2.59,0.0,1.0,0.0,0.38142857142857345,0.1743333333333333,5.04,0,11,1996,0
1996-11-27,0.0,21.43,69.5,2.7,0.03,0.14,0.0,0.37714285714285917,0.1743333333333333,5.04,0,11,1996,0
1996-11-28,0.0,21.06,71.24,2.26,0.01,0.0,0.03,0.3757142857142877,0.1733333333333333,5.04,0,11,1996,0
1996-11-29,0.0,20.64,72.1,1.84,0.1,0.33,0.15,0.36142857142857343,0.16833333333333333,5.04,0,11,1996,0
1996-11-30,0.0,19.97,63.18,1.94,1.64,0.21,0.01,0.12714285714285917,0.16799999999999998,5.04,0,11,1996,0
1996-12-01,0.0,18.8,63.14,1.85,0.75,0.0,0.0,0.020000000000002034,0.16799999999999998,0.0,0,12,1996,0
1996-12-02,0.0,18.62,61.89,1.91,0.14,0.0,0.01,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-03,0.0,18.93,61.24,1.86,0.0,0.0,0.0,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-04,0.0,20.24,64.71,1.38,0.0,0.03,0.0,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-05,0.0,20.62,61.64,1.3,0.0,0.01,0.0,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-06,0.0,21.54,73.06,2.27,0.0,0.1,0.0,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-07,0.0,22.57,74.81,3.61,0.0,1.64,0.0,0.0,0.16766666666666666,0.0,0,12,1996,0
1996-12-08,0.03,22.44,76.03,3.66,0.0,0.75,0.04,0.0042857142857163156,0.1673333333333333,0.03,0,12,1996,0
1996-12-09,0.0,21.56,66.2,3.1,0.0,0.14,0.58,0.0042857142857163156,0.148,0.03,0,12,1996,0
1996-12-10,0.02,21.24,70.49,3.65,0.0,0.0,0.06,0.007142857142859173,0.14666666666666667,0.05,0,12,1996,0
1996-12-11,0.26,21.89,68.41,3.23,0.0,0.0,0.0,0.044285714285716316,0.15533333333333335,0.31,0,12,1996,0
1996-12-12,0.01,22.27,66.7,3.54,0.0,0.0,1.0,0.04571428571428775,0.12233333333333334,0.32,0,12,1996,0
1996-12-13,0.88,22.54,74.67,3.89,0.0,0.0,0.14,0.17142857142857346,0.147,1.2,0,12,1996,0
1996-12-14,0.47,22.62,81.87,4.06,0.0,0.0,0.0,0.2385714285714306,0.16266666666666665,1.67,0,12,1996,0
1996-12-15,0.36,23.29,79.05,3.53,0.03,0.0,0.33,0.28571428571428775,0.16366666666666668,2.0300000000000002,0,12,1996,0
1996-12-16,2.07,23.3,80.45,4.31,0.0,0.0,0.21,0.5814285714285735,0.22566666666666665,4.1,0,12,1996,0
1996-12-17,2.69,23.08,79.08,3.55,0.02,0.0,0.0,0.962857142857145,0.3153333333333333,6.789999999999999,0,12,1996,0
1996-12-18,0.59,22.9,72.12,3.53,0.26,0.0,0.0,1.010000000000002,0.33499999999999996,7.38,0,12,1996,0
1996-12-19,0.09,21.52,66.61,3.01,0.01,0.0,0.0,1.0214285714285734,0.33799999999999997,7.47,0,12,1996,0
1996-12-20,0.0,19.94,67.45,2.69,0.88,0.0,0.03,0.8957142857142877,0.33699999999999997,7.47,0,12,1996,0
1996-12-21,0.0,20.07,66.59,2.67,0.47,0.0,0.01,0.8285714285714306,0.33666666666666667,7.47,0,12,1996,0
1996-12-22,0.0,20.31,66.14,2.31,0.36,0.03,0.1,0.7771428571428591,0.33333333333333326,7.47,0,12,1996,0
1996-12-23,0.0,21.07,64.86,2.48,2.07,0.0,1.64,0.4814285714285735,0.2786666666666667,7.47,0,12,1996,0
1996-12-24,0.0,20.29,62.39,2.55,2.69,0.02,0.75,0.09714285714285917,0.25366666666666665,7.47,0,12,1996,0
1996-12-25,0.0,19.34,54.76,2.64,0.59,0.26,0.14,0.012857142857144887,0.249,7.47,0,12,1996,0
1996-12-26,0.0,19.04,58.72,2.67,0.09,0.01,0.0,0.0,0.249,7.47,0,12,1996,0
1996-12-27,0.0,20.82,71.74,2.52,0.0,0.88,0.0,0.0,0.249,7.47,0,12,1996,0
1996-12-28,0.0,22.02,61.26,3.13,0.0,0.47,0.0,0.0,0.249,7.47,0,12,1996,0
1996-12-29,0.0,20.32,64.59,3.36,0.0,0.36,0.0,0.0,0.249,7.47,0,12,1996,0
1996-12-30,0.0,20.09,65.05,3.32,0.0,2.07,0.0,0.0,0.249,7.47,0,12,1996,0
1996-12-31,0.0,19.67,66.18,3.59,0.0,2.69,0.0,0.0,0.249,7.47,0,12,1996,0
1997-01-01,0.0,19.16,63.18,3.45,0.0,0.59,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-02,0.0,20.42,60.43,1.93,0.0,0.09,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-03,0.0,20.78,57.27,1.32,0.0,0.0,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-04,0.0,20.75,68.37,1.09,0.0,0.0,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-05,0.0,20.88,63.21,1.03,0.0,0.0,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-06,0.0,20.22,62.74,3.04,0.0,0.0,0.0,0.0,0.249,0.0,0,1,1997,0
1997-01-07,0.0,19.78,56.14,3.27,0.0,0.0,0.03,0.0,0.24799999999999997,0.0,0,1,1997,0
1997-01-08,0.0,21.38,65.15,3.62,0.0,0.0,0.0,0.0,0.24799999999999997,0.0,0,1,1997,0
1997-01-09,0.0,21.9,66.5,3.59,0.0,0.0,0.02,0.0,0.24733333333333332,0.0,0,1,1997,0
1997-01-10,0.0,22.82,65.81,3.34,0.0,0.0,0.26,0.0,0.23866666666666667,0.0,0,1,1997,0
1997-01-11,0.0,23.84,65.31,2.64,0.0,0.0,0.01,0.0,0.2383333333333333,0.0,0,1,1997,0
1997-01-12,0.0,23.29,65.92,2.64,0.0,0.0,0.88,0.0,0.209,0.0,0,1,1997,0
1997-01-13,0.52,23.37,68.17,1.66,0.0,0.0,0.47,0.07428571428571631,0.21066666666666664,0.52,0,1,1997,0
1997-01-14,0.92,23.84,65.42,1.14,0.0,0.0,0.36,0.20571428571428774,0.2293333333333333,1.44,0,1,1997,0
1997-01-15,0.56,23.23,65.81,0.98,0.0,0.0,2.07,0.28571428571428775,0.179,2.0,0,1,1997,0
1997-01-16,0.17,23.44,65.21,2.17,0.0,0.0,2.69,0.310000000000002,0.095,2.17,0,1,1997,0
1997-01-17,0.02,23.52,64.05,2.94,0.0,0.0,0.59,0.3128571428571449,0.07600000000000001,2.19,0,1,1997,0
1997-01-18,1.17,23.29,63.26,2.07,0.0,0.0,0.09,0.4800000000000021,0.112,3.3600000000000003,0,1,1997,0
1997-01-19,0.09,22.57,66.01,1.98,0.0,0.0,0.0,0.49285714285714494,0.11499999999999999,3.45,0,1,1997,0
1997-01-20,0.0,21.55,68.96,2.56,0.52,0.0,0.0,0.41857142857143065,0.11499999999999999,3.45,0,1,1997,0
1997-01-21,0.45,21.4,65.34,1.67,0.92,0.0,0.0,0.3514285714285735,0.13,3.9000000000000004,0,1,1997,0
1997-01-22,0.0,20.53,45.55,2.35,0.56,0.0,0.0,0.27142857142857346,0.13,3.9000000000000004,0,1,1997,0
1997-01-23,0.0,20.59,43.52,2.48,0.17,0.0,0.0,0.24714285714285916,0.13,3.9000000000000004,0,1,1997,0
1997-01-24,0.0,21.12,34.22,2.36,0.02,0.0,0.0,0.2442857142857163,0.13,3.9000000000000004,0,1,1997,0
1997-01-25,0.0,22.48,44.32,2.3,1.17,0.0,0.0,0.07714285714285918,0.13,3.9000000000000004,0,1,1997,0
1997-01-26,0.0,22.87,49.58,2.16,0.09,0.0,0.0,0.06428571428571632,0.13,3.9000000000000004,0,1,1997,0
